id,tag,name,birthday,mcnum,tlpd_id,tlpd_db,lp_name,sc2e_id,country,race,dom_val,dom_start_id,dom_end_id,current_rating_id,romanized_name
7142,ierd,,,,,0,,,PH,P,-0.901216260375446,28,29,8218154,
22036,needlotscash,,,,,,,,CA,P,-2.01002141690017,29,30,8214511,
888,NewLife,周泊村,,,,0,,,CN,P,-0.73037538818622,39,40,8216913,Zhou Bo Cun
14911,Okamoto,,,,,,,,,T,-1.64130567171024,28,29,8209322,
11574,Okan,,,,,,,,JP,P,-1.30492194302096,28,29,8219994,
21408,plastik,,,,,,,,PL,T,-1.98869558254568,27,28,8222128,
9482,proxy,"",,,,,"",,RU,T,-1.77017537591874,112,113,8226622,""
11114,Razald,,,,,,,,PE,Z,-1.30685031518773,25,26,8211058,
8305,RomPoPoPom,,,,,,,,RU,P,-1.07326976913149,29,30,8209821,
8349,SpECtRuM,"",,,,,"",,PL,P,-1.13578535898266,29,30,8207694,""
17403,Whiterose,"",,,,,"",,,T,-1.73865893975644,26,27,8225849,""
10794,YSMS,李嘉豪,,,,0,"",,CN,P,-1.80708915299443,80,81,8223691,Li Jiahao
6605,Zombie,"",,,,,"",,AU,T,-1.16838399613733,85,86,8213798,
17373,Zultrew,,,,,,,,RU,P,-1.81029361137855,39,40,8225066,
1757,ZzAngGu,,,,,,,,KR,T,-0.553850050622413,28,29,8221338,
23350,Fenrack,,,,,,,,,Z,-2.1358294092031,27,28,8224989,
7667,findingNemo,,,,,,,,KR,P,-0.868663848886672,27,28,8218077,
15874,FireBird,,,,,0,,,US,T,-1.98925401507218,83,84,8224455,
18113,firefly,,,,,,,,GY,P,-1.86373930480224,56,57,8220158,
16921,Forsaken,,,,,,,,US,R,-1.77119334046876,25,26,8217097,
19558,fridaz,,,,,,,,PE,P,-1.84270466241432,28,29,8222872,
17078,Frost,,,,,,,,FR,P,-1.70800708759784,25,26,8221667,
18561,FROST,"",,,,,"",,,Z,-1.81110734245217,28,29,8219508,""
17466,Gintoki,"",,,,,"",,,P,-1.72887157034557,26,27,8225466,""
2909,Jigen,,,,2713,3,,,DE,T,,25,26,8215587,
11642,LulsBoR,,,3,,,,,ES,P,-1.50258788611439,45,46,8212071,
20972,Blink,,,,,0,,,KR,P,-1.96285618659449,59,60,8208700,
9946,Veterans,,,3,,,,,IT,Z,-1.63681995490855,73,74,8227397,
17400,Blissful,"",,,,,"",,RU,Z,-2.00860817147947,72,73,8213971,""
5911,Jowj,Josiah Ledbetter,,3,,0,,,US,Z,-1.46945324894231,81,82,8214911,
13221,Sottorks,Richer Morin,,3,,0,"",,CA,T,-1.56384247297669,99,100,8209915,""
5023,SRoon,,,3,,,,,KR,P,-0.716862735338723,28,29,8211395,
19965,Stak,,,3,,,,,RU,T,-2.08924601640376,41,42,8218207,
3775,Kyoubro,,,3,4672,2,,,US,P,-0.841618998254536,28,29,8218394,
3713,LuCkyZ,Cristian Leopoldo,,4,4116,2,"",,AR,P,-0.827122366903301,49,50,8209333,
21849,Bomber,,,,,0,,,PE,T,-2.02954848400339,28,29,8225572,
14576,typezero,,,4,,,,,US,R,-1.66211474874661,28,29,8217826,
9828,yfiftyfour,"",,4,,,"",,US,P,-1.30876969819315,26,27,8219434,""
13215,Idunno,"",,,,,"",,,T,-1.40894037692293,25,26,8218283,""
22242,Menorik,,,,,,,,,P,-1.99920109539939,28,29,8215339,
10752,Skywalker,,,,,,"",,TR,P,-1.35031089409943,27,28,8224054,
16341,Kritter,James Bonvanie,,,,0,"",,US,P,-1.72542133434886,49,50,8222330,""
18581,Kugel,,,,,,,,US,P,-1.87840349171325,34,35,8207637,
20456,Kuhmelker,,,,,,,,DE,P,-2.16878840128184,61,62,8216661,
3246,Lorys,Lorenzo Marzocchi,,,2987,2,,,IT,Z,-0.795872286448393,39,40,8210173,
8415,MasTeR,Lucas Coimbra,,,,0,,,BR,P,-1.6462231047492,210,211,8207896,
7565,mCdonDon,,,,,,,,AU,Z,-0.800966436721212,28,29,8220473,
17961,MeSSo,,,,,,,,ZA,P,-1.74494108974309,27,28,8209444,
8075,ironeagle,,,3,,,,,US,T,-1.14174572224876,25,26,8214501,
19247,IsaacS,,,3,,,,,US,R,-1.87814977793274,26,27,8212647,
15242,mscmscmsc,,,,,,,,ES,R,-1.64962804914255,25,26,8225381,
22040,MsGrozamir,,,,,,,,RU,T,-1.97931549650152,28,29,8212623,
12450,Pandora,"",,,,,"",,,P,-1.39669137850688,27,28,8222875,""
1290,Pitro,Peter Pindeš,,,2083,2,,,SK,Z,-0.943896910214723,84,85,8221079,
9966,Pizarro,Edgar Utovka,,,,0,,,LT,Z,-1.67580810864916,111,112,8225176,
19883,Positron,,,,,,,,,T,-1.95483175203207,32,33,8213883,
19801,QufeGO,,,,,,,,RU,Z,-1.99181009473377,35,36,8208214,
18421,raptor117,,,,,,,,,R,-1.46874310276324,28,29,8208496,
10463,Rare,,,,,0,,,SV,Z,-1.91272834111815,139,140,8226932,
21718,Sandro,,,,,,,,IT,R,-1.96219236864378,27,28,8213617,
17637,SERGIO,,,,,0,,,PE,T,-2.03691482128308,67,68,8216187,
22831,Shadowstorm,,,,,,,,,Z,-2.08614750199481,27,28,8225533,
13490,HaruHaru,,,,,,"",,AT,Z,-1.41025419781731,26,27,8217853,
11438,Hawk,"",,,,,"",,IT,P,-1.37030357852382,41,42,8221845,""
18387,Hellskeleton,,,,,,,,,P,-1.7779758943005,27,28,8226232,
10079,Inflicted,,,,,0,,,AU,Z,-1.61167129845529,95,96,8216242,
19085,Isael,,,,,,,,BO,R,-1.84646433706265,26,27,8224031,
5887,maGe,Martin Gofroj,,4,,0,,,CZ,P,-1.86682146236928,223,224,8225266,
9165,Alves,,,,,,,,US,P,-0.891190021882955,26,27,8215399,
3399,Stiver,,,4,3304,2,,,US,Z,-0.655914978587459,28,29,8216911,
19371,Undead,,,4,,,,,LA,Z,-1.83370120225594,25,26,8228078,
12703,JaxMine,,,,,0,,,CN,T,-1.7074840206587,39,40,8223118,
19258,JayJay,,,,,0,,,UK,Z,-1.99840900250908,46,47,8221958,
20743,jimyliverpool,,,,,,,,,R,-1.96872280829379,26,27,8224497,
13531,JoteN,,,,,,"",,AR,Z,-1.46710931600593,28,29,8220474,
19740,JumpyDino,,,,,,,,,R,-1.89047219147318,26,27,8224159,
22577,JustAnAlek,,,,,0,,,DK,Z,-2.42974703566481,48,49,8221585,
12915,jympara,,,,,0,,,BG,T,-1.90611888725787,62,63,8212118,Martin Stoykov
8725,KaayZ,,,,,,,,FR,Z,-1.35441227280777,39,40,8215598,
20288,kawoq,,,,,0,,,GT,T,-1.97413675769439,34,35,8220360,
5788,Kilou,,,,,,,,,Z,-0.967203816957028,33,34,8212437,
10643,KimJongUn,,,,,,,,CA,R,-1.27985662121798,28,29,8215856,
10611,KimJungUn,"",,,,,"",,,Z,-1.29818954971401,29,30,8207529,""
21335,kkkkkjr,,,,,0,,,FI,P,-2.05539865650123,48,49,8219127,
6926,Leon,,,,,0,,,AU,P,-1.03012521318826,26,27,8215946,
2334,Light,,,,,,,,TW,Z,-0.898009410116604,31,32,8226002,
12164,lIgHtInG,,,,,,,,FR,P,-1.33424007396894,84,85,8213136,
21178,MechLord,,,,,,,,US,T,-1.95709125423544,25,26,8210838,
14879,NagashO,,,,,,,,PL,R,-1.60723023036019,27,28,8223981,
18013,Nagasta,,,,,,,,,R,-1.7702557562968,26,27,8226813,
22075,Nagato,,,,,,,,PE,Z,-2.05131910073135,28,29,8213946,
8793,NahuaL,,,,,,,,CL,Z,-1.39187797724065,101,102,8217240,
8432,Terran,,,3,,,,,UK,Z,-1.31729968544768,55,56,8208740,
452,TheMista,Θεμιστοκλής μπονίδης,1992-03-13,3,4177,2,TheMista,,GR,P,-0.782881921531485,55,56,8219039,Themistoklis Bonidis
14090,LloydAurion,,,3,,,,,CA,T,-2.10973184486652,114,115,8215474,
9605,Pentabram,"",,3,,,"",,NL,P,-0.982293960766212,33,34,8225329,""
8857,Qwas,,,3,,,"",,AU,T,-0.872688946206758,26,27,8222182,
19424,Vanillasky,,,3,,,,,TH,Z,-1.86947100875124,28,29,8208444,
6219,Vidar,Kaleb Traube,,3,,0,,,AU,Z,-2.49395429772439,255,256,8219569,
14950,Viking,,,3,,,,,AU,R,-1.6962382349308,28,29,8209407,
17701,VoltageSean,,,3,,0,,,ID,Z,-1.74686558117828,27,28,8212972,
3565,rek,,,3,3573,2,,,US,P,-0.698148795125595,28,29,8224445,
2121,SenDoh,Alejandro Villaseca,,3,1424,3,"",,CL,T,-1.97108650087036,255,256,8226129,""
15990,Sparrow,,,3,,,,,FR,Z,-2.12287719835996,103,104,8224132,
2636,StoM,김한중,,3,3866,3,,,KR,T,-0.629884687911631,53,54,8225564,Kim Han Joong
3933,tarane,,,3,4475,2,,,,Z,-0.825768523407176,25,26,8211832,
10291,RageofTiamat,,,4,,,,,US,T,-0.741913381118235,27,28,8221621,
7424,Paradox,Van Nguyen,,,,,"",,AU,Z,-0.85865523094106,28,29,8216444,
8710,Ilias,,,,,,,,,R,-1.20455333176377,30,31,8223642,
18875,innofan,,,,,,,,,T,-1.80215182141378,28,29,8211849,
1215,LosSplintos,,,,,0,,,DE,P,-0.914642467162713,27,28,8226870,
6690,XEEN,,,,,0,,,CA,R,,25,26,8213801,
19988,XeILoS,,,,,,,,,R,-1.87632583652429,28,29,8221250,
20382,xMexiStashx,,,,,,,,MX,T,-1.92292405806647,28,29,8214464,
14063,YenFu,Eugene Lu,,,,0,,,CA,P,-1.80349028227031,55,56,8223185,
9760,YoShI,Matt Kuang,,,,0,,,CA,P,-1.33810821738739,45,46,8219544,
2504,Mercy,최영훈,,,4338,3,,,KR,P,-0.83337949211077,65,66,8222324,Choi Young Hoon
8590,MorDka,"",,,,,"",,PL,P,-1.52597594766028,78,79,8224331,""
15986,Morghan,,,,,,,,PL,Z,-1.68747673904787,28,29,8222570,
23494,Nogyo,,,,,,,,CA,P,-2.08996411252476,26,27,8227821,
4026,Outplease,,,,4683,2,,,DE,T,-0.863858949785381,28,29,8212475,
3655,PaPhJoRt,,,,3915,2,,,DK,Z,-0.704057006761826,28,29,8219943,
2586,ParkSungJoon,,,,3948,3,,,KR,Z,,25,26,8210669,
20037,Prøject,,,,,,,,,T,-1.96614446138979,31,32,8209128,
18388,protossjoa,,,,,,,,,P,-1.79071688337747,27,28,8223172,
21442,ReachZen,,,,,,,,,P,-1.97094185836975,27,28,8222408,
18903,Richard,,,,,,,,CA,Z,-1.75359880879275,32,33,8213767,
13246,Richard,,,,,0,,,DE,P,-1.45751326480835,47,48,8211872,
6205,RuDe,,,,,,,,IN,Z,-1.14546846531557,44,45,8207667,
8888,Mayuki,马雪,1991-12-19,3,,0,Mayuki,,CN,Z,-1.32828435997906,68,69,8222676,Ma Xue
19610,PigeonWrench,,,3,,,,,NL,Z,-1.88159337900026,27,28,8217636,
14428,piglet,Noah Krensel,,3,,0,,,AU,T,-1.5577070381222,36,37,8217824,
2369,TMjpg,,,3,,,,,JP,Z,-1.39172403424371,163,164,8224496,
10173,Elafros,,,,,,,,NL,Z,-1.25636398556528,28,29,8221568,
10980,Fiend,,,,,0,,,AU,T,-1.63234461015374,35,36,8208392,
6867,Fienend,,,,,,,,DE,T,-2.129334827974,218,219,8227839,
19888,Fierce,,,,,0,,,ZA,Z,-2.22202038129292,62,63,8223005,
2219,Fierytycoon,Andrew Chan,,,,,"",,US,P,-0.941348875000871,53,54,8226929,
4691,SalSal,Julien Gohier,,3,,0,,,FR,T,-0.853658548791396,28,29,8226334,
3242,SeraKuDA,Petri Keranen,,3,3110,2,,,CA,T,-1.41950752815089,135,136,8210091,
1065,silver,,,3,,,,,SE,P,-1.20910368751249,72,73,8216851,
503,Taurent,Maxime Bolduc,,3,1932,2,,,CA,P,-0.841362875541245,57,58,8211179,
11533,Ukko,Corey Merritt,,3,,0,,,US,Z,-1.69162086485996,61,62,8207337,
7743,zicque,,,3,,,,,SG,P,-0.905725188841918,27,28,8222900,
23551,saundo,,,,,,,,AU,P,-2.09703583087286,25,26,8228492,
4449,Schnider,"",,,,,"",,,Z,-0.926064155368877,25,26,8215859,
786,Sheggi,Marvin Sommer,,,4402,2,"",,DE,P,-1.11196757828287,73,74,8225560,""
12796,Sinner,Paco Garza,,,,0,,,MX,T,-1.54408105175273,46,47,8212008,
22576,SirMichaelVI,,,,,,,,DE,P,-2.06457306374431,37,38,8215667,
14113,SneeB,,,,,,,,SE,T,-1.57291777103455,25,26,8216953,
20867,SOVA,,,,,0,,,RU,P,-1.99096918420238,40,41,8207922,
6320,soybeans,,,,,,,,AU,T,-0.940040940686845,27,28,8210125,
19961,Soza,,,,,0,,,CL,T,-2.22600282509659,67,68,8209352,
20839,spliTiii,,,,,,,,,R,-1.97725379672166,25,26,8210566,
1056,deathwatcher,Marc Bauser,,,4657,2,,,DE,T,-0.914590693409522,32,33,8222336,
411,Deezer,Manuel Germain,,,3177,2,,,US,P,-0.748091137484571,68,69,8222500,
16507,Demi,,,,,,,,PE,T,-1.86370132732987,59,60,8218125,
13147,Devil,,,,,,,,CA,Z,-1.4130576454051,25,26,8213017,
9584,DiViNe,Francesco Di Vincenzo,,,,,"",,IT,P,-1.73978694098845,113,114,8214400,""
3702,Divinity,,,,4031,2,,,AU,Z,-1.03078021094677,75,76,8225001,
23234,DixCheese,,,,,,,,,Z,-2.01766487213087,25,26,8207482,
19770,Djeki,,,,,,,,RU,Z,-1.99617595167722,38,39,8218877,
17990,Dogplayer,,,,,,,,,Z,-1.72014349079091,26,27,8209979,
12504,Doncebay,,,,,,,,PE,Z,-1.44544410265645,42,43,8212990,
14380,Pawlacz,"",,4,,,"",,PL,R,-1.64802092837557,27,28,8208731,""
8862,Dora,"",,4,,,"",,AU,T,-0.97267517213449,26,27,8226178,""
6444,MavericK,Zachary Hoffman,,5,,0,,,US,Z,-0.913625232554119,33,34,8209590,
12058,JuGGeRNutZ,"",,,,,"",,CA,Z,-1.57273429974747,54,55,8216755,""
18039,keva,,,,,,,,RU,Z,-1.76119665511642,25,26,8222428,
21356,Droptuned,,,,,,,,US,P,-1.98923115196711,27,28,8225275,
13692,Drosera,"",,,,,"",,IT,Z,-1.45453007434826,25,26,8210264,""
9126,Drumz,,,,,0,,,UK,T,-0.922858740971375,47,48,8216668,
23000,DTNevolution,,,,,,,,UK,R,-2.11659669820946,28,29,8209207,
18697,Duepe,,,,,0,,,BR,T,-1.83138518006875,28,29,8208778,
21172,DurpDurp,,,,,,,,US,R,-1.95807704914549,25,26,8216090,
2944,eastz,,,,2299,2,,,BY,T,,25,26,8218876,Evgeniy Vanyushin
17718,eatme,"",,,,,"",,,T,-1.80994479286855,39,40,8216930,""
18542,EazyTeeSK,,,,,0,,,AU,T,-1.92915996163424,27,28,8222093,
20644,ebi,,,,,0,,,JP,P,-2.04663764353746,48,49,8213170,
21881,Ebisen,,,,,,,,JP,T,-1.98543213834462,27,28,8227144,
20685,Eclipse,,,,,,,,CA,T,-2.05232337351999,32,33,8212696,
22409,Maximo,,,,,0,,,AR,P,-2.27393299207812,52,53,8217172,
3292,Nitemare,,,,3062,2,,,SE,R,-0.579369455818284,27,28,8215281,
13066,razor,"",,,,,"",,DE,T,-1.39058948689825,37,38,8219463,""
13515,roxgodMOD,Jack Seeberger,,,,0,,,CH,T,-1.46279754980736,29,30,8222790,
9321,SecretNinja,,,,,0,,,SE,Z,-1.34127416366978,53,54,8227496,
17163,Slimshady,,,,,,,,KR,T,-1.51106988463499,25,26,8209271,
6773,SpellBlast,,,,,,,,NL,P,,25,26,8212296,
21558,Sbearn,,,,,,,,CL,T,-1.95980401675942,25,26,8225986,
20845,sbplayer,,,,,,,,,R,-1.96516132728688,25,26,8219688,
9474,Seldentar,,,,,0,,,US,P,-1.66035121473507,60,61,8216772,
13873,Serenity,"",,,,,"",,,Z,-1.57924131120882,28,29,8227230,""
14857,Shiru,,,,,0,,,PL,T,-1.90468279606883,79,80,8222582,
14920,Sizzum,,,,,,,,,R,-1.59065893796579,27,28,8217625,
15415,SLAVEMASTER,,,,,0,,,FI,Z,-1.86497855526239,45,46,8213571,
4454,Smile,Виктор Илиев,1995-06-08,,,,"",,BG,P,-0.89759239198895,28,29,8215087,Viktor Iliev
20368,TastySparton,,,,,,,,US,T,-1.8815767531434,28,29,8210785,
6077,tAYY,Jack Taylor,,,,0,,,AU,Z,-0.940893184195984,28,29,8223646,
4577,Tbizzo,,,,,,,,CA,Z,-0.940200970795713,41,42,8212462,
17618,Xarien,"",,,,,"",,NO,T,-1.84421939046738,38,39,8211743,""
2119,FrancisKO,Francisco Rodriguez,,,,0,,,CL,T,-1.49325072817407,125,126,8222998,
5455,FrozenImpact,Laimis Dalke,,,,0,,,EE,T,-1.12530028261358,49,50,8217255,
15953,Furioustyles,,,,,,,,CA,Z,-1.97143442759102,81,82,8214907,
14450,FusE,"",,,,,"",,SE,P,-1.57421723704811,26,27,8226720,""
14322,豬一樣笨的雷隊友,,,,,,,,TW,Z,-1.56155553731693,28,29,8215660,
23489,软软狗,,,,,,,,CN,P,-2.07788746311262,26,27,8207787,
11077,閉嘴白痴,,,,,,,,,R,-1.28969631200265,25,26,8225137,
5794,Galini,Gaetan Paponnet,,,,,,,FR,P,-0.950911555090346,28,29,8222017,
12561,GBrze,,,,,,,,PE,P,-1.54829569313475,40,41,8225812,
20428,qwaqsha,,,,,,,,RU,P,-2.10688003516121,66,67,8216973,
19561,qweq,,,,,,,,,Z,-1.83231386379569,28,29,8218048,
15398,R7EVEN,,,,,,,,JP,R,-1.5956953471548,29,30,8209162,
22583,Raúl,,,,,,,,PE,P,-2.05707285829826,30,31,8217604,
13120,SaltySally,,,,,,"",,AT,T,-1.36787859955963,33,34,8207940,
16833,Sayo,"",,,,,"",,RU,T,-1.72317938860224,26,27,8224677,""
4977,snorlax,,,,,,,,IT,P,-0.772778077590466,27,28,8224947,
18752,gosuwant,,,,,,,,,R,-1.76129967533857,28,29,8215295,
22421,HDinev,,,,,,,,US,R,-2.06353925387346,28,29,8218451,
15307,HeadBeagle,,,,,,,,UK,T,-1.65243586048462,26,27,8224075,
2585,HongSoonYoung,,,,3949,3,,,KR,Z,,25,26,8211784,
16546,HydrA,,,,,,,,FR,T,-1.7078503688181,29,30,8214815,
22924,zenexpert,,,,,,,,RU,P,-2.08132457935592,28,29,8210687,
11800,Zippy,Alexander Schwindt,,,,0,,,DE,P,-1.88589156808306,214,215,8208782,
13594,ZixseN,,,,,0,,,TH,T,-1.97944665142659,82,83,8224954,Pongsathorn Puntaruk
17135,充气少女,,,,,0,,,CN,Z,-1.82814050061017,77,78,8212572,
20872,党培恩,,,,,,,,CN,R,-1.97899810269898,25,26,8207708,
21772,吟绿颂青,,,,,,,,CN,P,-1.95551483936543,26,27,8221514,
11073,吳俊佑,,,,,,,,,R,-1.30301872406185,25,26,8215013,
16496,平沢唯,,,,,,,,TW,P,-1.73445003079498,28,29,8225345,
8501,庭哥,,,,,,,,CN,P,-1.15671405834551,27,28,8219008,
20607,张旭涛,,,,,,,,CN,R,-1.9883120567654,26,27,8215408,
19876,忍耐,,,,,0,,,KR,T,-1.80111356481754,34,35,8218831,
17549,快乐游戏,,,,,,,,CN,P,-1.79375399122671,28,29,8220134,
18508,明娜小姐,姚世杰,,,,0,,,CN,Z,-2.09112064636428,56,57,8212982,Yao Shijie
23423,iMpulse,,,,,,,,US,T,-2.11207359849316,25,26,8228182,
18971,Kevin,,,,,,,,,R,-1.81236580571707,25,26,8208339,
16757,Lanzarot,,,,,0,,,CO,Z,-2.02790345654055,57,58,8221157,
1327,Lavacake,,,,,,,,US,T,-0.858363138298064,28,29,8212929,
21597,meep,,,,,,,,CA,T,-1.99408168046436,25,26,8215141,
13103,Mihawk,"",,,,,"",,DE,T,-1.36835961759392,28,29,8220969,""
10091,Necro,,,,,,,,DE,Z,-1.24149787542585,27,28,8223553,
14747,Nephilim,,,,,,,,PL,P,-1.57493875399018,28,29,8218870,
5735,Penguin,,,,,0,,,RU,T,-1.81967202614401,181,182,8213857,
18363,PousStache,"",,,,,"",,FR,Z,-1.75899774973923,28,29,8215132,""
15084,provanski,,,,,,,,,R,-1.65977488363431,28,29,8221313,
13055,PsyRoc,"",,,,,"",,DE,P,-1.39818886667543,28,29,8223212,""
7614,psz,Szabolcs Pásztor,,,,0,"",,HU,T,-2.00793962262019,238,239,8226912,""
19669,ptatoo,,,,,,,,,R,-1.87870489498188,25,26,8220337,
9166,Reason,,,,,0,,,US,P,-0.933949782034067,32,33,8227601,
10958,Revelations,"",,,,,"",,US,Z,-1.54325435460049,60,61,8226527,""
2974,reveNge,Anthony Cintron,,,2267,2,"",,US,Z,-1.0869766084954,110,111,8216062,
12314,Simpsorinos,"",,,,,"",,DE,Z,-1.33253118842449,26,27,8210318,""
5974,ClsClassic,"",,3,,0,"",,TH,T,-1.906675823696,164,165,8208696,""
18173,Summer,,,3,,,,,CN,P,-2.1472177218793,94,95,8210729,
11202,BuBBa,Alex Garrett,,3,,0,"",,US,T,-2.02040257518744,112,113,8219673,""
22700,Bilmyn,,,,,,,,,R,-2.12703796179351,35,36,8223851,
4641,Glitsche,,,3,,,,,SE,Z,-0.986790023131861,26,27,8228237,
9414,Hydro,,,3,,,,,US,Z,-1.64089887909947,98,99,8218977,
8093,Temp0,Kwame Mensah,,3,,0,"",,US,Z,-2.29584250192174,225,226,8213552,""
18614,Holden,,,3,,0,,,US,P,-2.31447252855209,97,98,8228393,
21993,bearhugger,,,,,,,,TR,T,-1.95028546316001,26,27,8227187,
8816,Bemnex,Joakim Gjerstad,,,,0,,,NO,Z,-1.35952234154055,69,70,8226549,
13368,ArsLan,,,,,,,,CN,Z,-1.3527147921017,26,27,8219925,
12991,BigSerpent,,,,,,,,FR,P,-1.4077787299141,26,27,8224207,
17684,BlueOrchid,,,,,,,,,T,-1.76104649086052,27,28,8220667,
13784,Bluepeel,"",,,,,"",,,T,-1.52285705708713,28,29,8208315,""
10527,BomberFans,,,,,,,,TW,T,-1.34527586304872,30,31,8220645,
22961,BonelessWarrior,,,,,,,,RU,T,-2.09081881695581,29,30,8208017,
4362,bOojidar,Божидар Ненов,,,,0,,,BG,Z,-0.739963582902012,27,28,8210142,Bojidar Nenov
16946,BookRush,,,,,,,,TW,P,-1.76213511521884,25,26,8219500,
22414,BruTaL,,,,,,,,MK,P,-2.04889337853976,28,29,8220731,
11674,Bummy,,,,,,,,UA,T,-1.36785125092991,37,38,8224551,
13352,Byakko,,,,,,,,CZ,T,-1.43944430301556,31,32,8211989,
20290,cabomayonesa,,,,,,,,,T,-1.97715172277722,28,29,8222726,
22290,Caloreen,,,,,,,,CA,Z,-2.0316983572896,29,30,8212478,
23093,CaMCa,,,,,,,,,P,-2.10874567096744,26,27,8216380,
19855,CammyGreen,,,,,,,,CA,P,-1.93943059158608,41,42,8226817,
10642,CammyPink,,,,,0,,,US,P,-1.3946965466154,28,29,8216722,
11598,Capu,,,,,,,,FI,R,-1.31558989826217,27,28,8225371,
15828,COLD12183,,,,,,,,,R,-1.69277629810297,28,29,8223146,
22043,ComradeFufel,,,,,,,,RU,Z,-1.97380233410011,28,29,8216552,
7185,Coolpuff,,,,,,,,,Z,-0.879155313277187,28,29,8226880,
19314,CubanMarines,,,,,,,,CU,T,-1.84174567655016,25,26,8219416,
20280,Cxo,,,,,0,,,SG,T,-1.92372405132751,40,41,8212358,
10009,DarKShadoW,,,,,,,,US,Z,-1.24265518572545,28,29,8218532,
10168,DarkTilRisen,Tobiah Lissens,,,,0,,,BE,T,-2.17647818658378,168,169,8212128,
18624,DarkusDragon,,,,,,,,,P,-1.78040493612239,27,28,8226538,
19881,Daudii,,,,,,,,,R,-1.87315385501475,28,29,8214096,
5815,DemoniacMilk,,,,,,,,DE,T,-1.51839973255218,104,105,8212524,
22008,demonikk,,,,,,,,BG,P,-1.98500586454393,26,27,8211586,
6684,doss,Spencer MacDonald,,,,0,"",,CA,Z,,25,26,8218176,
22030,DRINK,,,,,0,,,CN,P,-2.05270337942206,38,39,8223297,
10564,DVi,"",,,,,"",,RU,P,-0.680263911964446,28,29,8208469,""
16327,Edennil,,,,,,,,US,Z,-1.57342252552352,25,26,8222319,
10890,Eldakar,,,,,0,,,RU,Z,-1.47688927305676,51,52,8211537,
12821,GeroN,Tjalve Mårtensson,,,,0,,,SE,P,-1.4366598473603,29,30,8221110,
3874,Goshko,,,,4388,2,,,,Z,-0.808750500614953,27,28,8212659,
16350,Grach,,,,,,,,RU,R,-1.69702783765022,28,29,8221927,
13560,Grade,,,,,,,,CN,P,-1.43025684089011,26,27,8219376,
22618,gsw,,,,,,,,,R,-2.01812958083043,25,26,8213316,
16913,HandSome,,,,,,,,FR,T,-1.75763171290637,25,26,8217266,
18320,HâVOK,,,,,,,,,T,-1.89107608603539,62,63,8216565,
21303,Herold,,,,,,,,DE,T,-2.26999630233414,73,74,8227951,
21572,HITone,,,,,,,,PE,Z,-1.95219181788932,25,26,8216442,
3465,Hongyu,,,,3467,2,,,,T,-0.684682497390686,28,29,8211384,
14744,Hypax,,,,,,,,IT,T,-2.05406845457123,83,84,8214440,
8519,NyX,Jack James,,3,,0,,,UK,T,-0.552468685461731,25,26,8211310,
23561,Death,,,,,,,,BA,R,-2.0774913349203,25,26,8228479,
22487,DeathGun,,,,,,,,US,T,-2.07760677607138,26,27,8208239,
9809,ofx,Xavier O,,3,,0,,,CA,Z,-1.29257879043543,26,27,8218211,
6964,Trulz,"",,3,,,"",,SE,P,-1.13899602070254,34,35,8226830,
9649,VampyWorm,Richie Grajek,1996-03-01,3,,,"",,US,P,-2.36204577516451,161,162,8224275,""
4267,Power,Jasper Chou,,3,,,User:Seeker/Power,,US,R,-0.852058939297996,53,54,8221476,
17892,DrakeS,,,,,,,,,P,-1.79650500620464,27,28,8210867,
14940,juice,"",,3,,,"",,NO,Z,-1.86684592919956,82,83,8211833,""
22665,Draner,,,,,,,,FR,P,-2.04520175296759,30,31,8219382,
12364,dribbel,Vincent Kroek,,,,0,,,NL,P,-1.37469998603314,29,30,8209923,
23547,Druida,,,,,,,,,Z,-2.08671519802072,25,26,8228480,
20455,duraj,,,,,,,,PL,R,-2.1529113383094,49,50,8223139,
5101,LsEbA,Sebastián Martínez,1993-12-18,3,3944,0,,,CL,Z,-1.56035310112463,233,234,8219196,
16943,Jaquelton,Nyoman Arie Pranasakti,,3,,0,"",,ID,Z,-2.14803712447587,77,78,8211801,""
5970,nova,,,3,,,,,TH,P,-1.30530528873355,70,71,8213897,
16366,IamTheLaw,"",,,,,"",,PL,Z,-2.12214577805683,109,110,8213048,""
6325,icedtrees,,,,,,,,AU,T,-1.09343028563408,52,53,8227162,
3885,iknowKungFu,,,,4427,2,,,DE,Z,-0.806086469324652,26,27,8217336,
13923,Iksf,"",,,,,"",,UK,Z,-1.93353319792943,106,107,8228128,""
2883,iNbox,,,,2915,3,,,US,P,,25,26,8227890,
14259,InfinitySKY,,,,,,,,MX,Z,-1.72495829907833,54,55,8221369,
10099,Irator,,,,,,,,FR,T,-1.35433290094114,46,47,8220008,
10345,IronWill,Jonathan Wiesner,,,,0,,,DE,T,-1.26233435445331,31,32,8223386,
11733,LiMe,"",,,,,"",,,R,-1.33107306311222,28,29,8212194,""
15536,matiuss,Mateusz Forma,,,,0,"",,PL,T,-1.67602979093806,25,26,8212451,""
18429,Mooyong,,,,,0,,,TH,Z,-1.77941340413494,25,26,8219005,
17841,mops,,,,,,,,GE,Z,-1.81010122522783,39,40,8209300,
22691,Neston,,,,,,,,CU,Z,-2.03954660250049,27,28,8227600,
7511,NickeyMouse,,,,,,"",,BY,P,-1.3723451084424,50,51,8227731,
6427,NightInSeoul,Chris Hong,,,,0,,,US,Z,-0.937008962346446,28,29,8215043,
